protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_APT_F7_1,DDA_APT_F7_2,DDA_APT_F7_3,DDA_APT_M8_1,DDA_APT_M8_2,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D5_2,DDA_FDU_D5_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_FDU_M8_1,DDA_FDU_M8_2,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D5_2,DDA_NVG_D5_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_F7_1,DDA_NVG_F7_2,DDA_NVG_F7_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_APT_F7_1,DIA_APT_F7_2,DIA_APT_F7_3,DIA_APT_M8_1,DIA_APT_M8_2,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D5_2,DIA_BGI_D5_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_F7_1,DIA_BGI_F7_2,DIA_BGI_F7_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D5_2,DIA_FDU_D5_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3,DIA_FDU_M8_1,DIA_FDU_M8_2,DIA_FDU_M8_3
Rho GTPase-activating protein 30,6.55143700002368,6.35811660002368,5.65796200002368,7.20423650002368,6.56620700002368,6.29922150002368,6.91043400002368,6.19442300002368,6.26021240002368,6.79076800002368,6.47215600002368,6.36567100002368,6.45947500002368,5.88417150002368,6.20051200002368,7.33465770002368,6.78436470002368,7.03394500002368,6.90162560002368,7.11015270002368,6.62078860002368,6.70505140002368,6.67586600002368,6.41923000002368,5.99547100002368,6.19656300002368,5.98047100002369,6.61876600002368,6.54780530002368,6.48767500002368,6.46273230002369,6.57018040002368,6.60247300002368,6.50401160002368,6.38115740002368,6.25341220002369,6.83861100002368,6.65854550002368,6.74225950002368,7.34151650002368,7.36221030002368,7.65113800002368,7.22050800002368,7.51857040002368,7.42638400002368,7.07096300002368,7.26975540002369,7.45854900002369,5.84176060002368,5.86896370002369,6.24319120002368,6.26397500002368,6.37789500002368,6.55705450002368,6.12114100002368,6.83304500002368,6.74133730002368,6.28048230002368,6.46822100002368,6.57249200002368,6.42524770002368,6.46734480002368,6.50669670002368,6.96871230002368,6.82882830002368,7.00950530002368,6.80035450002368,6.99253650002368,7.04953000002368,6.74311900002368,6.89074700002368,6.91413450002368
Rho guanine nucleotide exchange factor 1,6.59857030002391,6.39451170002391,5.65792470002391,7.28305240002391,6.61505300002391,6.33479500002391,6.97170830002391,6.22135200002391,6.28758140002391,6.84977630002391,6.51578500002391,6.40869800002391,6.50473260002391,5.88438560002391,6.22584530002391,7.42343200002391,6.84410520002391,7.11339860002391,6.96314300002391,7.18883900002391,6.67131420002391,6.76371770002391,6.73327900002391,6.45376900002391,6.03810070002391,6.24800970002391,6.03194900002391,6.68513970002391,6.61086850002391,6.55826300002391,6.51954800002392,6.63651560002391,6.67125000002391,6.57171250002391,6.44352000002391,6.32061100002391,6.89194200002391,6.70596080002391,6.79434700002391,7.42930000002391,7.45574900002391,7.75568960002391,7.30105500002391,7.61163200002391,7.51376200002391,7.14102360002391,7.35556600002391,7.55290200002391,5.80325460002391,5.83624170002391,6.25031230002391,6.26813840002391,6.39220500002391,6.58380270002391,6.11242900002391,6.88009200002391,6.77981950002391,6.28673270002391,6.49086000002391,6.59454200002391,6.45652530002391,6.51166340002391,6.56028940002391,7.05106640002391,6.90255830002391,7.10332700002391,6.87501670002391,7.08734700002391,7.14640430002391,6.80595800002391,6.96735800002391,6.99933770002391
Rho guanine nucleotide exchange factor 2,6.61782574144079,6.41415892380892,5.69173446956621,7.29536302035773,6.64585546575325,6.37486952723303,6.98705371586331,6.26398282896688,6.31378616031337,6.87088857114036,6.5383117116279,6.4301690621057,6.52533295649042,5.91730911952114,6.26701753010232,7.43149838223246,6.8708821586241,7.12524719028959,6.98727414039728,7.20104316923138,6.70733139214051,6.78557655115539,6.74817378230204,6.48593939784606,6.10091573974971,6.30629016822926,6.08393340582625,6.73152231459858,6.65958935961539,6.6026569951005,6.57508648515162,6.68340612022566,6.71482052735037,6.61897715488405,6.49042206733963,6.36651450147195,6.90822438409617,6.71009411863276,6.79437645769335,7.42281744542637,7.44202461999443,7.7388975479321,7.29111196394329,7.59471801994708,7.50283461920604,7.15038049500954,7.35133684239667,7.53640153498796,5.83112787052112,5.8677192737651,6.27295365610004,6.29274603784851,6.41829681036455,6.59973749153669,6.14468850707459,6.8736698291377,6.80011970338065,6.30966525232055,6.51118578499483,6.60534632692056,6.44250799123977,6.50274834903574,6.54995031110267,7.02777621443095,6.88327501462357,7.07714914175645,6.85982988496275,7.06202707506664,7.12737380995903,6.79154941086228,6.94722884646654,6.97556935091083
Rho-related GTP-binding protein RhoG,6.93165348544136,6.73169078189268,6.01078026198937,7.60502351860476,6.95075353633079,6.67659880785651,7.30155199772488,6.56708088429578,6.62877141345679,7.18054986918129,6.85174024678573,6.74238205825015,6.8410493841869,6.23393227638142,6.5743989895136,7.74469401416186,7.17757310671899,7.43416719264524,7.2974762958938,7.51294053408323,7.00808758466213,7.0972649958402,7.06257276272472,6.79521258353377,6.37549608633905,6.58211402130658,6.36131362765651,7.01486853561364,6.94164009873463,6.88314318270733,6.85355683394922,6.96513355729677,6.99764554179969,6.89811970290408,6.7717900781718,6.64407192446474,7.22829359105455,7.03876806543764,7.12383979656068,7.74653506395237,7.7692999749967,8.06452059581659,7.61949401704255,7.924769173955,7.83166654687419,7.46925572387271,7.67328734807241,7.86309941653219,6.16338728177881,6.19642042405159,6.59937829870561,6.61889596541348,6.74172361819258,6.92730681311391,6.46974923059941,7.21160928816498,7.11999234447887,6.63437655045079,6.83696075796685,6.93919939199863,6.77676449049364,6.8322454066776,6.87750132220607,7.35873296771158,7.21175562025168,7.40465656115556,7.18557191239051,7.38809651111994,7.44787707143441,7.12242863776162,7.2772220403297,7.30500960810912
Ribonuclease inhibitor,6.93392010679981,6.72261526626742,5.97675070550522,7.63494436273291,6.96028025416639,6.67744093149724,7.31901259748532,6.56426971388217,6.61991300898876,7.19570757318007,6.84952598806999,6.7350664430061,6.83465710684898,6.20838969643292,6.56062400132577,7.77037458462186,7.18549413727597,7.44885765057591,7.31010392562573,7.52760340288922,7.01387724077743,7.10007371152129,7.06112687659807,6.78896380331682,6.37362818561843,6.58649448634072,6.35004032042097,7.03413185175718,6.95931278263511,6.89608883752276,6.87309516064173,6.9822590760677,7.01614542366565,6.91427420424729,6.77968695586303,6.64462282328388,7.24268399625988,7.040836656467,7.12776608448646,7.77718819475142,7.79979351630513,8.10809196401861,7.64544849691843,7.96399447317674,7.86846116825542,7.49376103603443,7.70392323557337,7.89763022912928,6.12970946849706,6.16311015542613,6.5816756186853,6.60302858211697,6.73484456681889,6.92414844056746,6.45047894139584,7.21836558049393,7.13137478440994,6.61512715238115,6.82673976721094,6.92426987699025,6.76342266743536,6.8284810438663,6.87735976094558,7.38566425561764,7.23087512842268,7.43650956960751,7.20826589489765,7.42015563145516,7.4840981243528,7.1326507412385,7.29786521081414,7.32772818930542
Ribonuclease T2,6.49018960002341,6.29178100002341,5.58226160002341,7.15306000002341,6.51158950002341,6.24435400002341,6.85288050002342,6.13461640002341,6.19404300002341,6.73473100002341,6.40965460002341,6.30162800002341,6.39217900002342,5.80695060002341,6.13579850002341,7.28081370002341,6.72647760002341,6.98203400002341,6.84282730002341,7.05319070002341,6.56732100002341,6.64478900002341,6.61168700002341,6.36331800002341,5.95836000002341,6.16182370002341,5.93837800002341,6.58765130002341,6.51737450002341,6.45613530002341,6.43447800002342,6.53776260002341,6.57080800002341,6.47250100002341,6.34460260002342,6.21839240002341,6.78230430002341,6.59144260002341,6.67299370002341,7.28881930002341,7.30873700002342,7.60299970002341,7.16143370002341,7.46443220002341,7.37306200002341,7.01949260002341,7.21743540002341,7.40417670002341,5.75556850002341,5.78670100002342,6.17046360002341,6.19449040002341,6.31444600002341,6.49010370002342,6.05087000002341,6.75924730002341,6.68299600002341,6.21541640002341,6.40673800002341,6.50621650002341,6.36018500002341,6.41286330002341,6.45274640002341,6.91970600002341,6.78132060002341,6.96459150002341,6.75437450002341,6.94917250002341,7.00789070002341,6.69449660002341,6.84356740002341,6.86696150002341
Ribonuclease UK114,6.53706700002373,6.33837840002373,5.63588240002373,7.20246030002373,6.56253400002373,6.29734200002373,6.89937350002373,6.18638300002373,6.24341000002373,6.78670800002373,6.45991100002373,6.35403300002373,6.43557740002373,5.85194000002373,6.18217400002373,7.31996440002373,6.77042770002373,7.02105570002373,6.88431170002373,7.09654430002373,6.61232900002373,6.69074540002373,6.65468000002373,6.40921350002373,6.00655700002373,6.20805900002373,5.98988900002373,6.63019660002373,6.55900530002373,6.49818000002373,6.47638700002373,6.57948260002373,6.61063500002373,6.51475140002373,6.38822800002373,6.26279070002373,6.83029940002373,6.63141900002373,6.71600960002373,7.33085400002373,7.34800500002373,7.64231630002373,7.20012140002373,7.50288720002373,7.41230900002373,7.06411740002373,7.25927450002373,7.44610740002373,5.80225040002373,5.83549300002373,6.21439900002373,6.23799200002373,6.35831170002373,6.53503200002373,6.09543700002373,6.79821000002373,6.72461840002373,6.25703530002373,6.44838670002373,6.54542200002373,6.38733000002373,6.44014500002373,6.47996040002373,6.94578460002373,6.80703450002373,6.99139830002373,6.78205400002373,6.97576100002373,7.03358800002373,6.72400500002373,6.87082770002373,6.89369770002373
Ribonucleases P/MRP protein subunit POP1,6.57479900002334,6.37271400002334,5.64359300002335,7.24792670002335,6.58760830002335,6.31220530002335,6.94194460002335,6.20052240002335,6.27045730002334,6.82200200002333,6.49333140002335,6.38691140002335,6.48502100002335,5.87252950002333,6.20849230002335,7.38876870002335,6.81855000002335,7.08559370002335,6.93736740002334,7.15986700002333,6.64795880002334,6.73962550002335,6.70895000002335,6.43434860002334,6.01892850002335,6.22670750002335,6.01898240002335,6.65355300002334,6.58043500002334,6.53251360002335,6.48784640002335,6.60773370002334,6.64136800002335,6.54498200002335,6.42004870002335,6.30300860002335,6.86561350002334,6.68110850002335,6.77010630002335,7.39462500002335,7.42048500002335,7.71898500002335,7.26598450002335,7.57586200002335,7.47954800002334,7.11051270002335,7.32176260002335,7.51852000002335,5.79543700002335,5.83049500002335,6.24102930002335,6.25547740002335,6.37832360002335,6.57083700002335,6.10114700002334,6.86429500002334,6.76376200002335,6.27131560002335,6.47572760002335,6.58001500002335,6.43047300002334,6.48481200002335,6.53254940002334,7.01666260002335,6.86963030002334,7.06603530002335,6.84150550002335,7.05002070002334,7.11181930002335,6.77506800002335,6.93214560002335,6.96513180002334
Ribose-5-phosphate isomerase,7.13890360002587,6.91603700002587,6.12955500002587,7.87642500002587,7.17570730002587,6.88302700002587,7.54566430002587,6.76860200002587,6.80772540002587,7.41554200002587,7.05066350002587,6.92063050002587,7.02009730002587,6.35413300002587,6.75001570002587,8.00204600002587,7.39735460002587,7.65685600002587,7.52519000002587,7.74581800002587,7.21712970002587,7.30030730002587,7.24426000002587,6.96327920002587,6.57600830002587,6.79504350002587,6.53858760002587,7.26155760002587,7.18343260002587,7.11197800002587,7.09942630002587,7.20586350002587,7.23819300002587,7.12824100002587,6.98866900002587,6.83833650002587,7.46383700002587,7.24303340002587,7.33083500002587,8.00823600002587,8.02772900002587,8.34890800002587,7.86999940002587,8.20024700002587,8.10279900002587,7.71994450002587,7.93251470002587,8.12631500002587,6.27123360002587,6.30935340002587,6.75500900002587,6.77879400002587,6.92234500002587,7.11446140002587,6.62399630002587,7.41426470002587,7.34146600002587,6.78384700002587,7.01114750002587,7.10119100002587,6.91228150002587,6.98976100002587,7.04410840002587,7.56997540002587,7.40799950002587,7.62267350002587,7.39064840002587,7.60801030002587,7.68154050002587,7.30500300002587,7.47516500002587,7.50814630002587
Ribose-phosphate pyrophosphokinase 1,6.79976822252868,6.59634713306153,5.87180569591867,7.48078164039581,6.82587317217948,6.55090460466516,7.17242931963105,6.44242420233665,6.49716024589679,7.05210076124458,6.71850075215118,6.60693775095088,6.70460348832122,6.09691348049296,6.44545923991627,7.6155889495256,7.04990670985285,7.30413504987821,7.17107655555612,7.38174763428252,6.8844336228299,6.96408126111793,6.92589624477093,6.66955078857606,6.26290251803107,6.46944270889267,6.2416867496024,6.90218205807059,6.83070091195889,6.76753631623777,6.74658978556483,6.85173711404354,6.88526682318959,6.78468484881414,6.65495602472957,6.52530722709406,7.09804143348635,6.89882746774951,6.98341553328415,7.61420400820884,7.63479026338618,7.93548164388936,7.48495405122405,7.79326308949735,7.70096096363157,7.33952964220466,7.5404296478773,7.72874157350797,6.01727252464847,6.05124515382615,6.45821641398286,6.47746271672439,6.60453570041156,6.78665539851688,6.3310366394209,7.06366395074715,6.98713630181058,6.48966469560287,6.69532771305948,6.78954231974201,6.63150709381776,6.69411049902544,6.73938878611852,7.22417295822877,7.07661507823916,7.26943291720643,7.05373512820882,7.25477663460541,7.31646291005255,6.98348299995688,7.13956131451614,7.16642372301821
Ribose-phosphate pyrophosphokinase 2,6.84093395294449,6.6300400432778,5.87759965442323,7.54819512762365,6.86926477680074,6.5863988446385,7.22802560842902,6.46842214153978,6.52910422075877,7.10586487433835,6.76024482229806,6.64859106818868,6.74411954859547,6.11500818862958,6.4672203277853,7.68514844797956,7.09849552178881,7.3697707451497,7.2208522923874,7.44813394279201,6.93032512872618,7.01292052877659,6.97841145508761,6.70821463916848,6.28804081114513,6.50295629445609,6.2724003796913,6.95076177488635,6.87580069683502,6.81398720846276,6.78665120176093,6.89836578508326,6.93313586634331,6.8319043755792,6.6976160808616,6.56761799625174,7.14862011842608,6.94706646567171,7.03443776092592,7.68894012787585,7.7087362546078,8.01720362777794,7.55254829197814,7.86971808244977,7.77192454641096,7.40137242536457,7.61280662540512,7.81162159648381,6.04032693384596,6.07762390688375,6.49654351716968,6.52218562244791,6.65232372637336,6.84022175273895,6.36869789961641,7.13020903433229,7.04486134877212,6.53943757248548,6.74872977389923,6.85013744910667,6.69031037288641,6.75190146902498,6.79760984678732,7.30146186209095,7.15095558750358,7.35214797909094,7.12578358241575,7.33480145814953,7.39691028171068,7.05629031595313,7.21870769966946,7.24587631195214
Ribosomal L1 domain-containing protein 1,6.91154499861103,6.70374284223784,5.95870648182241,7.61089774162846,6.92984391702741,6.64434022901289,7.29464091581281,6.53138731882196,6.5973753201696,7.16898849425312,6.82642295716553,6.71495320365803,6.81617080730351,6.19030421852921,6.53718404458289,7.75224228269551,7.16340300349944,7.42887470918471,7.28741343638536,7.50836098987855,6.98457902385104,7.07807139313227,7.04301532328916,6.76092959716103,6.332581389948,6.54736867900922,6.31897279223555,6.99756302775955,6.92178713145682,6.86483299476836,6.8300373914709,6.94773615756994,6.98320485159359,6.87901576804488,6.74650694676892,6.61092300464572,7.2150372779321,7.02231981398285,7.11108690597433,7.75591183907579,7.78068523096423,8.08761215377629,7.62484476222323,7.943150952486,7.84712998461102,7.46695198814193,7.68131243023472,7.87832660214874,6.11153483603956,6.14652661117285,6.56517343267725,6.58353324916369,6.71051536226059,6.90442879335975,6.42843126912421,7.20477243006154,7.10344984611148,6.59906565369643,6.80752375901424,6.91255346712552,6.75688400292172,6.80986736377016,6.85806495200035,7.354466169889,7.20541669496181,7.40402911459723,7.17499881983061,7.38577884393878,7.44707228711591,7.1083011213156,7.27146603633648,7.30251175876301
Ribosome biogenesis protein BRX1 homolog,6.80471230002412,6.60063030002412,5.84891800002412,7.49174100002412,6.81649300002412,6.53045600002412,7.18111200002413,6.42478940002412,6.48344330002413,7.05407600002412,6.71815700002412,6.59890130002412,6.69875530002413,6.06607100002412,6.42249700002413,7.62693100002412,7.04258800002413,7.29869270002413,7.16733740002412,7.38139960002412,6.86266700002413,6.95692800002412,6.92025850002413,6.63449700002412,6.20621700002412,6.41758100002413,6.19990350002413,6.85827060002412,6.78292660002412,6.72633500002413,6.69319340002413,6.80725150002412,6.84157100002412,6.74060400002412,6.61465300002413,6.48090500002413,7.10367200002412,6.91446160002413,7.00608730002413,7.63763240002413,7.66614250002413,7.97446440002413,7.51192200002413,7.83220900002412,7.73886540002413,7.34860320002413,7.56165300002413,7.76204500002413,5.98348600002412,6.02366070002413,6.44505640002412,6.45265630002412,6.58050000002412,6.78083130002413,6.29524760002412,7.08941900002412,6.98180700002413,6.45912700002413,6.67320200002413,6.77815700002412,6.59437400002412,6.65539740002412,6.70460800002412,7.20542860002413,7.04896640002412,7.25452470002412,7.02306130002412,7.23583360002412,7.30471940002413,6.94929700002412,7.11482600002413,7.15042830002412
RNA 3-terminal phosphate cyclase-like protein,6.63950160002397,6.43844100002397,5.72184470002397,7.31278900002397,6.66513730002397,6.39036850002397,7.00909950002397,6.28754760002397,6.33419470002396,6.89032940002396,6.55893850002397,6.44341330002397,6.53720900002397,5.93184600002396,6.28083470002397,7.43849040002395,6.87560560002397,7.11528200002397,6.99877930002396,7.19692900002395,6.70461370002397,6.79128100002397,6.74548600002397,6.48449950002397,6.10383300002397,6.30391200002397,6.07992740002397,6.73423300002397,6.66143370002397,6.60035040002397,6.58018200002397,6.68248840002397,6.71545930002397,6.61440400002396,6.48942500002397,6.35404200002397,6.93669270002397,6.74420300002397,6.82796400002397,7.44584850002397,7.46840860002397,7.76818470002397,7.32259500002397,7.63073500002397,7.54028000002396,7.17307230002397,7.37376550002397,7.55913300002397,5.86104700002397,5.89484550002397,6.29401350002397,6.30847600002397,6.43434000002397,6.61535800002397,6.16529700002397,6.89519100002396,6.81590750002397,6.31603240002397,6.52108960002397,6.61207770002397,6.45587500002397,6.51720140002396,6.56444700002396,7.04479000002397,6.89321600002396,7.09054330002397,6.87360570002397,7.07408430002397,7.13815500002397,6.80214800002397,6.95788050002397,6.98659400002397
RNA-binding protein 12,6.55195050002341,6.35051870002341,5.62078480002341,7.22999950002341,6.5712585000234,6.2968350000234,6.91990760002341,6.18431300002341,6.24175600002341,6.8039193000234,6.47124000002341,6.36264800002341,6.45203070002341,5.8371096000234,6.18870300002341,7.36215970002341,6.79332000002341,7.04945660002341,6.9104934000234,7.1262010000234,6.62252660002341,6.71076800002341,6.67649130002341,6.41134450002341,6.0058660000234,6.21557860002341,5.99518350002341,6.64442800002341,6.5730777000234,6.51936600002341,6.48549400002341,6.59716650002341,6.63194800002341,6.53468370002341,6.40751100002341,6.28067000002341,6.84445300002341,6.65173000002341,6.73706870002341,7.36622100002341,7.39105900002341,7.69256160002341,7.23689270002341,7.54743200002341,7.45547250002341,7.08988300002341,7.29901550002341,7.48745160002341,5.77028660002341,5.80539660002341,6.20965240002341,6.22546900002341,6.3499146000234,6.53798150002341,6.0737780000234,6.8256183000234,6.73249770002341,6.24584630002341,6.44580700002341,6.54889700002341,6.3781870000234,6.4348010000234,6.4806950000234,6.96038500002341,6.8150973000234,7.0132000000234,6.7884870000234,6.9958224000234,7.06120250002341,6.72112300002341,6.88064500002341,6.9118440000234
